gene_symbol,guide_n,median_guide_lfc,mean_guide_lfc,mean_control_count,low_count_fraction,zero_fraction_control,zero_fraction_treatment,positive_guide_fraction,negative_guide_fraction,neutral_guide_fraction,guide_lfc_mad,guide_lfc_iqr,top2_abs_lfc_mean,leave_one_guide_out_median_sd,strongest_guide_dominance,guide_direction_agreement,absolute_median_guide_lfc,absolute_mean_guide_lfc,signal_direction,is_sensitization_signal,is_neutral_signal,within_screen_effect_percentile,replicate_correlation,control_replicate_correlation,treatment_replicate_correlation,replicate_effect_sd,median_library_size,normalization_method,screen_id,contrast_id,study_id,source_family_id,raw_data_family_id,control_sample_n,treatment_sample_n,baseline_sample_n,paired_replicate_fraction,vehicle_control_present,baseline_control_present,same_infection_split,matched_control,cnv_amplification_risk_assessed,treatment_dose_reported,observed_infection_replicate_count,observed_biological_replicate_count,observed_technical_replicate_count,observed_timepoint_count,library_size_guides,target_gene_count,guides_per_gene_median,nontargeting_guide_count,library_moi,effector_moi,coverage_transduction,coverage_selection,coverage_harvest,infection_replicate_count,antibiotic_selection_days,editing_maturation_days,plasmid_reads_per_guide,plasmid_zero_guide_fraction,plasmid_skew_ratio,screen_reads_per_guide,gdna_fraction_amplified,pcr_cycle_count,exposure_days,recovery_days,endpoint_timepoint_days,minimum_declared_coverage,control_type_vehicle,control_type_untreated,control_type_baseline_t0,control_type_later_timepoint,control_type_sorted_population,control_type_matched_nontargeting,control_type_other,control_type_unknown,screen_scale_genome_wide,selection_strategy_positive_selection,selection_strategy_negative_selection,selection_strategy_bidirectional_selection,selection_strategy_competitive_growth,selection_strategy_marker_sort,selection_strategy_other,selection_strategy_unknown,independent_infection_replicates_declared,design_metadata_completeness,library_size_guides_missing,target_gene_count_missing,guides_per_gene_median_missing,nontargeting_guide_count_missing,library_moi_missing,effector_moi_missing,coverage_transduction_missing,coverage_selection_missing,coverage_harvest_missing,infection_replicate_count_missing,antibiotic_selection_days_missing,editing_maturation_days_missing,plasmid_reads_per_guide_missing,plasmid_zero_guide_fraction_missing,plasmid_skew_ratio_missing,screen_reads_per_guide_missing,gdna_fraction_amplified_missing,pcr_cycle_count_missing,exposure_days_missing,recovery_days_missing,endpoint_timepoint_days_missing,minimum_declared_coverage_missing,paired_replicate_fraction_missing,vehicle_control_present_missing,baseline_control_present_missing,same_infection_split_missing,matched_control_missing,cnv_amplification_risk_assessed_missing,observed_infection_replicate_count_missing,observed_biological_replicate_count_missing,observed_technical_replicate_count_missing,observed_timepoint_count_missing,phenotype_direction,label_code,testing_status
GENE021,4,0.0181818772577,-0.0167712744171,836.25,0,0,0,0.5,0.25,0.25,0.112437472042,0.252058045951,0.190113825198,0.120859528805,0.410199518111,0.5,0.0181818772577,0.0167712744171,neutral,0,1,0.1,0.906296803992,0.877313329833,0.935280278151,0.0347749869397,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE022,4,-0.115685384719,-0.129172924031,794,0,0,0,0,0.75,0.25,0.0373989744323,0.0651430799275,0.180059437776,0.0164620646466,0.445482144143,0.75,0.115685384719,0.129172924031,sensitization,1,0,0.483333333333,0.906296803992,0.877313329833,0.935280278151,0.056989341086,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE023,4,0.226351390595,0.156355274905,644,0,0,0,0.75,0.25,0,0.0876185212912,0.182570979621,0.313969911887,0.0288171022814,0.364512542827,0.75,0.226351390595,0.156355274905,resistance,0,0,0.683333333333,0.906296803992,0.877313329833,0.935280278151,0.0125956905481,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE024,4,0.119638779474,0.138498081681,675.375,0,0,0,0.5,0,0.5,0.0364937121047,0.0819180539269,0.193851095994,0.0306746655449,0.435923678451,0.5,0.119638779474,0.138498081681,resistance,0,0,0.533333333333,0.906296803992,0.877313329833,0.935280278151,0.0881773451979,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,not_tested
GENE025,4,0.116763523736,0.157753264308,767.375,0,0,0,0.5,0,0.5,0.123402331735,0.279308365137,0.322145336617,0.132693905198,0.623974140409,0.5,0.116763523736,0.157753264308,resistance,0,0,0.5,0.906296803992,0.877313329833,0.935280278151,0.0921835080723,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE026,4,-0.0167373877374,-0.0332803404104,756.5,0,0,0,0,0.25,0.75,0.0581937606066,0.116421275846,0.10801705369,0.0481331868375,0.527224673657,0.25,0.0167373877374,0.0332803404104,neutral,0,1,0.0833333333333,0.906296803992,0.877313329833,0.935280278151,0.0674151482059,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE027,4,-0.00904721026217,-0.0203086838176,901.625,0,0,0,0,0,1,0.0223126415438,0.0337488578873,0.0669734874103,0.000201775591536,0.648136940336,0,0.00904721026217,0.0203086838176,neutral,0,1,0.05,0.906296803992,0.877313329833,0.935280278151,0.0508703631534,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE028,4,-0.0802364323384,-0.016992098646,887.875,0,0,0,0.25,0.25,0.5,0.0217095974741,0.0951445034442,0.159717290055,0.0117670592954,0.429185934369,0.25,0.0802364323384,0.016992098646,neutral,0,1,0.3,0.906296803992,0.877313329833,0.935280278151,0.0824143326301,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,not_tested
GENE029,4,0.0836178598203,0.0938382348048,827,0,0,0,0.5,0.25,0.25,0.165171828678,0.293027166801,0.269230438467,0.135833155269,0.480648579203,0.5,0.0836178598203,0.0938382348048,neutral,0,1,0.316666666667,0.906296803992,0.877313329833,0.935280278151,0.0624386132557,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE030,4,-0.148295329382,-0.186962164404,732.75,0,0,0,0,0.75,0.25,0.122953576904,0.183215954488,0.34858257633,0.0249363846231,0.585937641779,0.75,0.148295329382,0.186962164404,sensitization,1,0,0.6,0.906296803992,0.877313329833,0.935280278151,0.0447901631734,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE031,4,-0.22832581552,-0.215674761811,919.625,0,0,0,0,1,0,0.0413703586434,0.0901164649702,0.269696174164,0.0416789766906,0.318733956027,1,0.22832581552,0.215674761811,sensitization,1,0,0.7,0.906296803992,0.877313329833,0.935280278151,0.230669850788,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE032,4,-0.0895969976237,-0.0882796195124,696.875,0,0,0,0.25,0.5,0.25,0.164025999288,0.244632095098,0.253622996912,0.091554725014,0.496136664828,0.5,0.0895969976237,0.0882796195124,neutral,0,1,0.366666666667,0.906296803992,0.877313329833,0.935280278151,0.0878313833662,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,not_tested
GENE033,4,0.00137183501871,-0.0844421589745,1010.375,0,0,0,0.5,0.25,0.25,0.106942575494,0.292649239434,0.285620469028,0.115346119767,0.5912595135,0.5,0.00137183501871,0.0844421589745,neutral,0,1,0.0166666666667,0.906296803992,0.877313329833,0.935280278151,0.0393326492516,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE034,4,-0.0259605466045,0.0472202560742,829.875,0,0,0,0.25,0,0.75,0.00743291558907,0.0848868726131,0.15695428219,0.00493421362315,0.758154335465,0.25,0.0259605466045,0.0472202560742,neutral,0,1,0.15,0.906296803992,0.877313329833,0.935280278151,0.0162834094443,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE035,4,0.0789710173173,0.049001635643,746,0,0,0,0.5,0.25,0.25,0.0656861817693,0.139199403976,0.147767286355,0.0502800961058,0.367823913344,0.5,0.0789710173173,0.049001635643,neutral,0,1,0.283333333333,0.906296803992,0.877313329833,0.935280278151,0.00841718204716,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE036,4,0.0752564332352,0.0710329418062,1000.5,0,0,0,0.5,0.25,0.25,0.14489415977,0.239135788572,0.220150593005,0.103943991688,0.461089973573,0.5,0.0752564332352,0.0710329418062,neutral,0,1,0.266666666667,0.906296803992,0.877313329833,0.935280278151,0.13443275198,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,not_tested
GENE037,4,0.0443171915523,0.0656422452053,698,0,0,0,0.25,0,0.75,0.0431891271975,0.0685612765097,0.130156426056,0.00467318353668,0.625961299093,0.25,0.0443171915523,0.0656422452053,neutral,0,1,0.166666666667,0.906296803992,0.877313329833,0.935280278151,0.158771828524,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE038,4,-0.140945367986,-0.151921507144,807,0,0,0,0,0.75,0.25,0.0408625399953,0.0631870524465,0.203760186298,0.0131039727511,0.419997530491,0.75,0.140945367986,0.151921507144,sensitization,1,0,0.583333333333,0.906296803992,0.877313329833,0.935280278151,0.0647588937977,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE039,4,0.135931980943,0.12475417034,898.5,0,0,0,0.75,0,0.25,0.0903371573047,0.111123576659,0.226269138248,0.0110950656966,0.466061337985,0.75,0.135931980943,0.12475417034,resistance,0,0,0.566666666667,0.906296803992,0.877313329833,0.935280278151,0.0435323790249,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE040,4,-0.0546002591712,-0.0545743253574,916.25,0,0,0,0,0.25,0.75,0.0981856165944,0.142671177948,0.152785875766,0.0513375558566,0.499874451272,0.25,0.0546002591712,0.0545743253574,neutral,0,1,0.216666666667,0.906296803992,0.877313329833,0.935280278151,0.0593720400658,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,not_tested
GENE041,4,-0.0678510836633,-0.0650242026681,689.375,0,0,0,0,0.25,0.75,0.0354690522104,0.0616773242519,0.103320135874,0.0269985048292,0.443710927248,0.25,0.0678510836633,0.0650242026681,neutral,0,1,0.25,0.906296803992,0.877313329833,0.935280278151,0.128609540624,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE042,4,-0.0230158143541,-0.0580813599048,953.875,0,0,0,0,0.25,0.75,0.0421398514647,0.0829312271742,0.148684963872,0.00661161916707,0.704224732776,0.25,0.0230158143541,0.0580813599048,neutral,0,1,0.133333333333,0.906296803992,0.877313329833,0.935280278151,0.0710313890969,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,unknown
GENE043,4,0.0887430953444,0.0195610720722,858.375,0,0,0,0.5,0.25,0.25,0.0689850583772,0.200424111655,0.214077133294,0.071888226065,0.435403681055,0.5,0.0887430953444,0.0195610720722,neutral,0,1,0.35,0.906296803992,0.877313329833,0.935280278151,0.0524393484054,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE044,4,0.0455168553267,0.0245396107152,957.625,0,0,0,0.25,0,0.75,0.034684843055,0.0674548289191,0.0995314340804,0.0136170846733,0.355377511192,0.25,0.0455168553267,0.0245396107152,neutral,0,1,0.183333333333,0.906296803992,0.877313329833,0.935280278151,0.0713146859256,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,not_tested
GENE045,4,0.118979481371,0.088242395829,788.125,0,0,0,0.5,0,0.5,0.0475281175587,0.115481253709,0.16650759893,0.0429733936744,0.371011831722,0.5,0.118979481371,0.088242395829,resistance,0,0,0.516666666667,0.906296803992,0.877313329833,0.935280278151,0.128381225331,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE046,4,0.15736912078,0.152150693721,748.875,0,0,0,0.5,0,0.5,0.0964264813903,0.1607074069,0.25379560217,0.0681994987584,0.478406601361,0.5,0.15736912078,0.152150693721,resistance,0,0,0.616666666667,0.906296803992,0.877313329833,0.935280278151,0.0658954707333,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE047,4,0.130617487214,0.126014959343,729.25,0,0,0,0.5,0.25,0.25,0.147414665635,0.228143202123,0.278032152849,0.087902743135,0.487162633682,0.5,0.130617487214,0.126014959343,resistance,0,0,0.55,0.906296803992,0.877313329833,0.935280278151,0.0228753088691,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE048,4,0.11464253624,0.0621867087224,668.75,0,0,0,0.5,0.25,0.25,0.0837185197684,0.210731277321,0.198361056008,0.0860909272515,0.332106054338,0.5,0.11464253624,0.0621867087224,resistance,0,0,0.466666666667,0.906296803992,0.877313329833,0.935280278151,0.0767388028704,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,sensitization,U,not_tested
GENE049,4,0.10115784066,0.105635161111,781.75,0,0,0,0.5,0.25,0.25,0.130564520045,0.169256191263,0.240677001608,0.0395073292505,0.513284746271,0.5,0.10115784066,0.105635161111,resistance,0,0,0.433333333333,0.906296803992,0.877313329833,0.935280278151,0.0818950878416,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
GENE050,4,0.0491099948984,0.0798538192921,624,0,0,0,0.25,0,0.75,0.0415325112025,0.0769112982294,0.152130154888,0.00535199384785,0.662641897623,0.25,0.0491099948984,0.0798538192921,neutral,0,1,0.2,0.906296803992,0.877313329833,0.935280278151,0.125251240491,209498.5,median_ratio,SYN-SCREEN-03,SYN-SCREEN-03-DRUG-vs-CTRL,SYN-STUDY-03,SYN-SOURCE-FAMILY-03,SYN-FAMILY-03,2,2,0,1,1,0,1,1,1,1,2,2,,1,240,60,4,20,0.29,,500,440,380,2,7,7,200,0,4,500,1,22,14,0,14,380,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,resistance,U,unknown
